url,type,title,author,description
https://medium.com/@kawika/highlights,Web Page,Kawika Holbrook – Highlights,,"Stories highlighted by Kawika Holbrook on Medium. @sterlingpr VP &amp; creative director. Leading web design, social media, and video projects for tech firms in Silicon Valley. #Dad. #Husband. #Triathlete. #Fanboy."
https://medium.com/@kawika/reporting-for-jury-duty-dacb481c5d51,Web Page,Reporting for Jury Duty,Kawika Holbrook,"If you are especially busy at work, struggling with a parenting issue, or need to follow a specific exercise plan, your summons will be for two weeks, not one. The person directly responsible for…"
https://medium.com/@garycoby/followers,Web Page,People following Gary Coby,,311 people follow Gary Coby on Medium.
https://medium.com/@garycoby/latest,Web Page,Gary Coby – Latest,,"Latest stories published by Gary Coby on Medium. Director of Digital Advertising and Fundraising for Donald Trump&#39;s Pres Campaign. Director of Advertising for RNC. Native of Gorgeous Prince George&#39;s County, MD"
https://medium.com/@garycoby/has-recommended,Web Page,Gary Coby – Recommends,,"Stories recommended by Gary Coby on Medium. Director of Digital Advertising and Fundraising for Donald Trump&#39;s Pres Campaign. Director of Advertising for RNC. Native of Gorgeous Prince George&#39;s County, MD"
https://medium.com/@jack,Web Page,Jack Dorsey – Medium,,"Read writing from Jack Dorsey on Medium. . Every day, Jack Dorsey and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/tag/twitter,Web Page,Twitter – Medium,,"Read writing about Twitter. Every day, thousands of voices read, write, and share important stories on Medium about Twitter."
https://medium.com/@adambain,Web Page,adam bain – Medium,,"Read writing from adam bain on Medium. Revenue and Partnerships at Twitter, dad of 2 under 6, insomniac. Every day, adam bain and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/tag/jack-dorsey,Web Page,Jack Dorsey – Medium,,"Read writing about Jack Dorsey. Every day, thousands of voices read, write, and share important stories on Medium about Jack Dorsey."
https://medium.com/tag/trump,Web Page,Trump – Medium,,"Read writing about Trump. Every day, thousands of voices read, write, and share important stories on Medium about Trump."
https://medium.com/@kawika/has-recommended,Web Page,Kawika Holbrook – Recommends,,"Stories recommended by Kawika Holbrook on Medium. @sterlingpr VP &amp; creative director. Leading web design, social media, and video projects for tech firms in Silicon Valley. #Dad. #Husband. #Triathlete. #Fanboy."
https://medium.com/trt-world/q-a-in-conversation-with-the-free-syrian-army-about-aleppo-ef6f0f8a2ac7,Web Page,Q & A: In conversation with the Free Syrian Army about Aleppo – TRT World,Shaheryar Mirza,"Injured civilians have been massacred inside treatment centers, bodies are lying in the streets, and civilians are trapped with no way out. The FSA’s Asaad Hanna says the global community is…"
https://medium.com/@S_Mirza,Web Page,Shaheryar Mirza – Medium,,"Read writing from Shaheryar Mirza on Medium. . Every day, Shaheryar Mirza and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/tag/2016-election,Web Page,2016 Election – Medium,,"Read writing about 2016 Election. Every day, thousands of voices read, write, and share important stories on Medium about 2016 Election."
https://medium.com/trt-world/hunting-daesh-in-libya-there-are-no-prisoners-here-only-corpses-92a27ea4da03,Web Page,"Hunting Daesh in Libya: There are no prisoners here, only corpses – TRT World",TRT World,"In the rubble of what remains of Sirte, Libyan soldiers hunt down any Daesh militants still alive. They have toppled the so-called Caliphate, and now they want to eliminate the group once and for all…"
https://medium.com/trt-world/what-is-aleppo-syria-explained-749bf1596591,Web Page,What’s happening in Aleppo? – TRT World,TRT World,"The message to Aleppo’s residents has the precision of an assassin. Printed on thin pieces of paper and airdropped over the city, it reads: “Leave, or be annihilated.” Last week, forces allied to the…"
https://medium.com/trt-world/live-blog-regime-retakes-aleppo-336fc8a76310,Web Page,Battle for Aleppo – TRT World,TRT World,10:13 GMT — Rebels and a UN official have said that the evacuation of civilians from eastern Aleppo has been delayed due to an additional condition added to the ceasefire agreement by Iran. Iran…
https://medium.com/trt-world/meet-cairos-dark-knight-e7af991cc57b,Web Page,Meet Cairo’s Dark Knight – TRT World,TRT World,"Qahera, a comic book superhero in a black hijab, protects the city she’s named after from petty thieves, misogyny and even FEMEN activists.​ She swoops from panel-to-panel, a lithe dark shadow, much…"
https://medium.com/@trtworld/following,Web Page,People followed by TRT World,,TRT World follows 2 people on Medium.
https://medium.com/trt-world/tecavuzmesrulastirilamaz-9489ab3422f6,Web Page,Turkey’s Sexual Abuse Controversy Explained – TRT World,TRT World,We break down a complex controversy with no easy answers.
https://medium.com/trt-world/about,Web Page,About TRT World – Medium,,Read more about TRT World. We’re building a global community focused around change. We’re looking beyond the headlines to drive meaningful conversations that empower. We want to connect people across the globe to issues that matter.
https://medium.com/trt-world/all,Web Page,TRT World – All stories,,We’re building a global community focused around change. We’re looking beyond the headlines to drive meaningful conversations that empower. We want to connect people across the globe to issues that matter.
https://medium.com/@trtworld/followers,Web Page,People following TRT World,,1378 people follow TRT World on Medium.
https://medium.com/@trtworld/has-recommended,Web Page,TRT World – Recommends,,Stories recommended by TRT World on Medium. We’re part of a global community focused on change. Our in-depth reporting inspires action by taking you to the heart of every story.
https://medium.com/tag/aleppo,Web Page,Aleppo – Medium,,"Read writing about Aleppo. Every day, thousands of voices read, write, and share important stories on Medium about Aleppo."
https://medium.com/@trtworld/latest,Web Page,TRT World – Latest,,Latest stories published by TRT World on Medium. We’re part of a global community focused on change. Our in-depth reporting inspires action by taking you to the heart of every story.
https://blog.medium.com/tagged/content?gi=ec0daf3c6183,Web Page,Content – 3 min read,,Read writing about Content in 3 min read. The official Medium blog.
https://blog.medium.com/tagged/tips?gi=47acc40119c2,Web Page,Tips – 3 min read,,Read writing about Tips in 3 min read. The official Medium blog.
https://blog.medium.com/tagged/company?gi=1b2040b86d48,Web Page,Company – 3 min read,,Read writing about Company in 3 min read. The official Medium blog.
https://blog.medium.com/tagged/product-design?gi=a38e852307b3,Web Page,Product Design – 3 min read,,Read writing about Product Design in 3 min read. The official Medium blog.
https://medium.com/@jakeybob/brexit-maps-d70caab7315e,Web Page,Brexit — a story in maps,Bob Taylor,They say a picture is worth a thousand words. And maybe they’re right. Your brain can process an image in a fraction of the time it would take to read the same information. After the Brexit…
https://blog.medium.com/tagged/legal?gi=3128d96d8750,Web Page,Legal – 3 min read,,Read writing about Legal in 3 min read. The official Medium blog.
https://medium.com/refinery29/my-message-to-young-women-90098d9af5de,Web Page,My Message To Young Women – Refinery29,Hillary Clinton,"Last June, I was on a swing through California when I had the opportunity to do a small town hall in Los Angeles. Those are actually my favorite kinds of events. Big rallies are exciting, but I much…"
https://medium.com/@AmericaFerrera,Web Page,America Ferrera – Medium,,"Read writing from America Ferrera on Medium. Angeleno/New Yorker, 90’s Valley Girl, actress, taboo champion, dancer, rapper, Mafia Mayor, basketball player, wizard."
https://medium.com/@AmericaFerrera/why-hillary-clinton-thrills-the-hell-out-of-me-28ce36e16b62,Web Page,Why Hillary Clinton Thrills the Hell Out of Me,America Ferrera,"There is a view, often expressed on my social media feeds, which maintains that I am voting for Hillary Clinton because I’m a stupid, uninformed, misguided feminist who only knows how to vote with…"
https://blog.medium.com/search?gi=4517cedabd58,Web Page,Search – 3 min read,,Search writing on 3 min read The official Medium blog.
https://medium.com/@HillaryClinton,Web Page,Hillary Clinton – Medium,,"Read writing from Hillary Clinton on Medium. Wife, mom, grandma, women+kids advocate, FLOTUS, Senator, SecState, hair icon, pantsuit aficionado, 2016 presidential candidate."
https://medium.com/@ewerickson,Web Page,Erick Erickson – Medium,,"Read writing from Erick Erickson on Medium. Talker. Writer. As Seen on TV. Every day, Erick Erickson and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@glennbeck/the-battle-vs-the-war-b87697e45e11,Web Page,The Battle vs. The War,Glenn Beck,"I watched the debate last night; and frankly, I could have written this post before I wasted my time. I bounced back and forth between disagreeing and agreeing with aspects of what both of them said…"
https://medium.com/@glennbeck,Web Page,Glenn Beck – Medium,,"Read writing from Glenn Beck on Medium. 'find joy. speak truth’ http://www.glennbeck.com & http://theblaze.com. Every day, Glenn Beck and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/@resnikoff,Web Page,Ned Resnikoff – Medium,,"Read writing from Ned Resnikoff on Medium. Senior editor at @thinkprogress. Every day, Ned Resnikoff and thousands of other voices read, write, and share important stories on Medium."
https://medium.com/senator-bernie-sanders/donald-trump-describes-himself-as-a-populist-taking-on-the-establishment-3a6206ccd6b,Web Page,Drain the Swamp – Senator Bernie Sanders,Bernie Sanders,"Donald Trump describes himself as a populist, taking on the establishment. Somebody, who would “drain the swamp.” Somebody who said, “We can’t fix a rigged system by relying on the people who rigged…"
https://medium.com/to-the-left/we-cant-go-back-41da17a1cd01,Web Page,We Can’t Go Back – To The Left,George Takei,"My mother was born in Sacramento, the daughter of Japanese immigrants, and my father grew up in San Francisco. They met and married in Los Angeles, where I was born in 1937, and where we lived…"
